"CODIGO","NOMBRE","NIVEL","ACLARACION"
903812,"CAPACIDAD DE COMBINACION DEL HIERRO [TIBC]",2,
903813,"CLORO [CLORURO]",3,
903814,"CLORO [CLORURO] EN ORINA DE 24 H",3,
903815,"COLESTEROL DE ALTA DENSIDAD [HDL]",1,
903816,"COLESTEROL DE BAJA DENSIDAD [LDL] ENZIMATICO",1,
"903817","COLESTEROL DE BAJA DENSIDAD [LDL] INMUNOLOGICO DIRECTO",2,
903818,"COLESTEROL TOTAL",1,
"903819","CREATIN QUINASA [FRACCION MB] POR ESPECTOFOTOMETRIA",2,
"903820","CREATIN QUINASA [FRACCION MB] POR MÉTODO INMUNOLOGICO",2,
903821,"CREATIN QUINASA TOTAL CK- CPK",2,
903822,"CREATINA",1,
903823,"CREATININA DEPURACION",2,
903824,"CREATININA EN ORINA DE 24 H",2,
903825,"CREATININA EN SUERO, ORINA U OTROS",1,
903826,"CUERPOS CETONICOS O CETONAS EN ORINA",1,
903827,"CUERPOS CETONICOS O CETÓNAS EN SANGRE",2,
903828,"DESHIDROGENASA LACTICA [LDH]",2,
903829,"DESHIDROGENASA LACTICA, ISOENZIMAS",2,
903830,"FOSFATASA ACIDA",3,
903831,"FOSFATASA ACIDA, FRACCION PROSTATIC A",3,
"903832","FOSFATASA ACIDA, FRACCION PROSTATICA POR EIA/RIA",3,
903833,"FOSFATASA ALCALINA",3,
903834,"FOSFATASA ALCALINA ESPECIFICA DE HUESO",3,
903835,"FOSFORO INORGANICO [FOSFATOS]",2,
"903836","FOSFORO INORGANICO [FOSFATOS] EN ORINA DE 24
H",2,
903837,"FRACCION EXCRETADA DE SODIO [FENA]",2,
903838,"GAMMA GLUTAMIL TRANSFERASA [GGT]",3,
903839,"GASES ARTERIALES (EN REPOSO O EN EJERCICIO)",2,
903840,"GLUCOSA EN ORINA",1,
"903841","GLUCOSA EN SUERO, LCR U OTRO FLUIDO DIFERENTE A ORINA",1,
903842,"GLUCOSA PRE Y POST CARGA DE GLUCOSA",1,
903843,"GLUCOSA PRE Y POST PRANDIAL",1,
903844,"GLUCOSA, CURVA DE TOLERANCIA",1,
903845,"GLUCOSA, TEST O’ SULLIVAN",1,
903846,"HIERRO TOTAL",2,
903847,"LIPASA",3,
"903848","LIQUIDO AMNIÓTICO [EXAMEN FISICO Y CITOQUIMICO: CELULAS ANARANJADAS, TEST DE CLEMENS Y CREATININA]",3,
903849,"LIQUIDO ASCITICO [EXAMEN FISICO Y CITOQUIMICO]",2,
"903850","LIQUIDO CEFALORRAQUIDEO [LCR, EXAMEN FISICO Y CITOQUIMICO CON GLUCOSA, PROTEINAS, MORFOLOGIA DE ERITROCITOS Y DIFERENCIAL DE LEUCOCITOS]",2,
"903851","LIQUIDO PERITONEAL [EXAMEN FISICO Y CITOQUIMICO CON DETECCION DE ERITROCITOS, RECUENTO Y MORFOLOGIA DE LEUCOCITOS, GLUCOSA, PROTEINAS Y AMILASA]",2,
"903852","LIQUIDO PLEURAL [EXAMEN FISICO Y CITOQUIMICO CON RECUENTO Y MORFOLOGIA DE LEUCOCITOS, GLUCOSA Y LDH]",2,
"903853","LIQUIDO SINOVÍAL [EXAMEN FÍSICO Y CITOQUIMICO CON RECUENTO Y MORFOLOGIA DE ERITROCITOS Y LEUCOCITOS, GLUCOSA, PROTEINAS Y TEST DE MUCINA]",2,
903854,"MAGNESIO",2,
903855,"MAGNESIO EN ORINA DE 24H *",2,
903856,"NITROGENO UREICO [BUN] *",1,
903857,"NITROGENO UREICO [BUN] EN ORINA DE 24 H",1,
903858,"OSMOLARIDAD CÁLCULADA",3,
903859,"POTASIO",2,
903860,"POTASIO EN ORINA DE 24 H *",2,
"903861","PROTEÍNAS DIFERENCIADAS [ALBÚMINA/GLOBULINA]
*",2,
903862,"PROTEÍNAS EN ORINA DE 24 H",2,
903863,"PROTEÍNAS TOTALES EN SUERO Y OTROS FLUIDOS",2,
903864,"SODIO",2,
903865,"SODIO EN ORINA DE 24 HORAS *",2,
"903866","TRANSAMINASA GLUTÁMICOPIRÚVICA O ALANINO AMINO TRANSFE-RASA [TGP-ALT] *",2,
"903867","TRANSAMINASA GLUTÁMICO OXALACÉTICA O ASPARTATO AMINO TRANSFERASA [TGO-AST]",2,
903868,"TRIGLICÉRIDOS",1,
903869,"UREA",3,
904003,"RENINA",2,
"904101","FACTOR I DE CRECIMIENTO SIMILAR A LA INSULINA [SOMATO-MEDINA C]",2,
904102,"HORMONA ANTIDIURETICA",2,
904103,"HORMONA ADRENOCORTICOTROPICA [ACTH]",2,
904104,"HORMONA DE CRECIMIENTO O SOMATOTROPICA",2,
904105,"HORMONA FOLICULO ESTIMULANTE [FSH]",2,
"904106","HORMONA FOLICULO ESTIMULANTE Y HORMONA LUTEINIZANTE PRE Y POST HORMONA LIBERADORA DE GONADOTROPINA",2,
904107,"HORMONA LUTEINIZANTE [LH]",2,
904108,"PROLACTINA [BASAL]",2,
904109,"PROLACTINA [MEZCLA DE TRES MUESTRAS]",2,
"904201","HORMONA DEL CRECIMIENTO PRE Y POST ESTIMULACION",2,
"904202","HORMONA DEL CRECIMIENTO PRE Y POST EJERCICIO",2,
"904203","HORMONA FOLÍCULO ESTIMULANTE Y HORMONA LUTEINIZANTE PRE Y POST ESTIMULACIÓN",2,
904204,"PROLACTINA PRE Y POST ESTIMULACIÓN",2,
904301,"CORTISOL PRE Y POST ESTIMULACION",3,
"904302","CORTISOL PRE Y POSTSUPRESIÓN CON DEXAMETASONA",3,
904303,"CORTISOL Y GLUCOSA, PRE Y POST INSULINA",3,
"904401","ESTRADIOL PRE Y POST GONADOTROPINA CORIÓNICA",2,
904402,"HIDROXIPROGESTERONA 17 ALFA, PRE Y POST ACTH",2,
904501,"ANDROSTENEDIONA",3,
904502,"ANDROSTERONA EN ORINA",3,
904503,"ESTRADIOL",3,
904504,"ESTRIOL",3,
904505,"ESTRIOL LIBRE",3,
904506,"ESTROGENOS [ESTRADIOL 17 BETA]",3,
"904508","GONADOTROPINA CORIÓNICA, SUBUNIDAD BETA CUALITATIVA, [BHCG] PRUEBA DE EMBARAZO EN ORINA O SUERO",1,
904509,"HIDROXIPROGESTERONA 17 ALFA",2,
904510,"PROGESTERONA",3,
904601,"TESTOSTERONA LIBRE",3,
904602,"TESTOSTERONA TOTAL",3,
904702,"INSULINA PRE Y POST GLUCOSA",3,
904703,"INSULINA, CURVA [CINCO MUESTRAS]",3,
904704,"INSULINA [CADA MUESTRA]",3,
904705,"INSULINA LIBRE",3,
904706,"PÉPTIDO C",3,
904708,"SOMATOSTATINA",3,
904801,"ALDOSTERONA",3,
904802,"ALDOSTERONA EN ORINA",3,
904803,"ANDROSTENEDIOL GLUCURÓNIDO, 3 ALFA",3,
904804,"CETOESTEROIDES 17",2,
904805,"CORTISOL",3,
904806,"CORTISOL [DOS MUESTRAS -AM/PM-]",3,
904807,"CORTISOL LIBRE EN ORINA DE 24 H",3,
904808,"DEHIDROEPINANDROSTERONA",3,
"904809","DEHIDROEPINANDROSTERONA SULFATO [EPINANDROSTERONA -DHEA-SO4]",3,
904811,"HIDROXICORTICOSTEROIDES, 17 [17 OHCS]",2,
904901,"GLOBULINA TRANSPORTADORA DE TIROXINA [TBG]",3,
904902,"HORMONA ESTIMULANTE DEL TIROIDES [TSH]",2,
"904903","HORMONA ESTIMULANTE DEL TIROIDES [TSH] NEONATAL",2,
"904904","HORMONA ESTIMULANTE DEL TIROIDES [TSH] ULTRASENSIBLE",2,
"904905","HORMONA ESTIMULANTE DEL TIROIDES PRE Y POST ESTIMULACIÓN",2,
"904906","HORMONA ESTIMULANTE DEL TIROIDES PRE Y POST ESTIMULACIÓN ULTRASENSIBLE",2,
904911,"HORMONA PARATIROIDEA C TERMINAL",2,
904912,"HORMONA PARATIROIDEA MOLÉCULA INTACTA",2,
"904913","HORMONA PARATIROIDEA MOLÉCULA MEDIA [PARATOHORMONA PTH]",2,
904914,"HORMONA PARATIROIDEA N TERMINAL",2,
904920,"TIROGLOBULINA",2,
904921,"TIROXINA LIBRE [T4L]",2,
904922,"TIROXINA TOTAL [T4]",2,
904923,"TRIYODOTIRONINA [CAPTACIÓN O UPTAKE T3]",3,
904924,"TRIYODOTIRONINA LIBRE [T3L]",2,
904925,"TRIYODOTIRONINA TOTAL [T3]",2,
"905001","LIDOCAINA [MONOETILGLICINEXILIDIDA-MEGX] CUANTITATIVO POR CROMATOGRAFIA LIQUIDA Y DE GASES",3,
"905002","LIDOCAINA [MONOETILGLICINEXILIDIDA-MEGX] SEMICUANTITATIVO POR INMUNOENSAYO O CROMATOGRAFIA DE CAPA FINA",3,
"905003","PROCAINAMIDA METABOLITOS, N-ACETIL PROCAINAMIDA [NAPA]",3,
905101,"CUMARINICOS",2,
"905102","WARFARINA CUALITATIVA POR CROMATOGRAFIA DE CAPA DELGADA",3,
"905103","WARFARINA CUANTITATIVA POR CROMATOGRAFIA LIQUIDA",3,
905201,"ACIDO VALPROICO",2,
905202,"ACIDO VALPROICO LIBRE",2,
"905203","BARBITURICOS, CUANTITATIVO POR CROMATOGRAFIA DE GASES O LIQUIDA",3,
"905204","BARBITURICOS, SEMICUANTITATIVO POR INMUNOENSAYO< /O:P>",3,
"905205","CARBAMAZEPINA, CUANTITATIVA POR CROMATOGRAFIA DE LIQUIDA O DE GASES",2,
"905206","CARBAMAZEPINA, CUANTITATIVA POR
NEFELOMETRIA",2,
"905207","CARBAMAZEPINA, SEMICUANTITATIVA POR INMUNOENSAYO O CROMATOGRAFIA DE CAPA FINA",2,
"905208","ETOSUXIMIDA, CUANTITATIVA POR CROMATOGRAFIA LIQUIDA O DE GASES",3,
905210,"FENITOINA LIBRE",2,
"905211","FENITOINA LIBRE Y TOTAL, CUANTITATIVO POR CROMATOGRAFIA LIQUIDA O DE GASES",2,
"905212","FENITOINA LIBRE Y TOTAL, CUANTITATIVO POR NEFELOMETRIA",2,
"905213","FENITOINA TOTAL, SEMICUANTITATIVO POR INMUNOENSAYO O CROMATOGRAFIA DE CAPA FINA",2,
"905214","FENOBARBITAL, CUANTITATIVO POR CROMATOGRAFIA LIQUIDA O DE GASES",3,
905215,"FENOBARBITAL, CUANTITATIVO POR NEFELOMETRIA",3,
"905216","FENOBARBITAL, SEMICUANTITATIVO POR INMUNOENSAYO O CROMATOGRAFIA DE CAPA FINA",3,
"905301","ANFETAMINAS Y METANFETAMINAS, CUANTITATIVA POR CROMA-TOGRAFIA DE GASES O LIQUIDA",3,
"905302","ANFETAMINAS Y METANFETAMINAS, SEMICUANTITATIVA POR INMUNOENSAYO",3,
"905303","ANTIDEPRESIVOS TRICICLICOS, CUANTITATIVO POR CROMATOGRAFIA LIQUIDA O DE GASES",3,
"905304","ANTIDEPRESIVOS TRICICLICOS, SEMICUANTITATIVO POR INMUNO-ENSAYO O CROMATOGRAFIA DE CAPA FINA",3,
"905305","BENZODIACEPINAS, CUANTITATIVA POR CROMATOGRAFIA LIQUIDA O GASES",3,
"905306","BENZODIACEPINAS, SEMICUANTITATIVA POR CROMATOGRAFIA DE CAPA DELGADA E INMUNOENSAYO",3,
905307,"CLORPROMAZINA",3,
905308,"FENCICLIDINA",3,
"905309","FENOTIAZINAS EN SUERO, ORINA Y LAVADO GASTRICO, CUANTITATIVA POR CROMATOGRAFIA LIQUIDA O DE GASES",3,
"905310","FENOTIAZINAS EN SUERO, ORINA Y LAVADO GASTRICO, SEMICUAN-TITATIVA POR CROMATOGRAFIA DE CAPA FINA",3,
905312,"LITIO POR FOTOMETRIA DE LLAMA",3,
905313,"LITIO EN SANGRE POR ABSORCION ATOMICA",3,
"905401","AMIKACINA, CUANTITATIVA POR CROMATOGRAFIA LIQUIDA O DE GASES",2,
905402,"AMIKACINA, CUANTITATIVA POR NEFELOMETRIA",2,
905403,"AMIKACINA, SEMICUANTITATIVA POR INMUNOENSAYO",2,
"905404","GENTAMICINA, CUANTITATIVA POR CROMATOGRAFIA LIQUIDA",3,
"905405","GENTAMICINA, SEMICUANTITATIVA POR INMUNOENSAYO",3,
"905406","KANAMICINA, SEMICUANTITATIVA POR CROMATOGRAFIA DE CAPA FINA",3,
905407,"NETILMICINA",3,
905408,"PROCAINAMIDA POR INMUNOENSAYO",3,
905409,"TOBRAMICINA",3,
"905410","VANCOMICINA, CUANTITATIVA POR CROMATOGRAFIA DE LIQUIDA",3,
"905411","VANCOMICINA, SEMICUANTITATIVA POR CROMATOGRAFÍA DE CAPA FINA",3,
905502,"CICLOSPORINA A Y METABOLITOS",3,
"905601","DIGITOXINA, CUANTITATIVA POR CROMATOGRAFÍA LÍQUIDA O DE GASES",3,
"905602","DIGITOXINA, SEMICUANTITATIVA POR INMUNOENSAYO O CROMA-TOGRAFÍA DE CAPA FINA",3,
"905603","DIGOXINA, CUANTITATIVA POR CROMATOGRAFÍA LÍQUIDA O DE GASES",2,
905604,"DIGOXINA, CUANTITATIVA POR NEFELOMETRÍA",2,
"905605","DIGOXINA, SEMICUANTITATIVA POR INMUNOENSAYO O CROMA-TOGRAFÍA DE CAPA FINA",2,
905606,"NITROPRUSIATO DE SODIO",3,
905607,"TEOFILINA POR EIA",3,
"905701","ACETAMINOFEN, CUANTITATIVA POR CROMATOGRAFIA LIQUIDA O DE GASES",3,
"905702","ACETAMINOFEN, SEMICUANTITATIVA POR INMUNOENSAYO",3,
"905703","ALCALOIDES, CUANTITATIVA POR CROMATOGRAFÍA LÍQUIDA DE ALTA RESOLUCION O DE GASES",3,
"905704","ALCALOIDES, SEMICUANTITATIVO POR CROMATOGRAFÍA DE CAPA FINA",3,
"905705","ALCOHOL ETILICO EN CUALQUIER MUESTRA POR CROMATOGRAFIA DE GASES",3,
"905706","ALCOHOL ETILICO EN CUALQUIER MUESTRA POR INMUNOENSAYO",3,
"905707","ALCOHOL METILICO - FORMALDEHIDO EN CUALQUIER MUESTRA POR COLORIMETRIA",3,
"905708","ALCOHOL METILICO - FORMALDEHIDO EN CUALQUIER MUESTRA POR CROMATOGRAFIA DE GAS",3,
"905709","ARSENICO EN ORINA O SANGRE POR ABSORCION ATOMICA",3,
"905710","ATROPINICOS, CUANTITATIVA POR CROMATOGRAFIA DE GASES O LIQUIDA",2,
"905711","ATROPÍNICOS, SEMICUANTITATIVO POR CROMATOGRAFIA DE CAPA FINA",2,
905713,"BIPIRIDILO, SEMICUANTITATIVA POR COLORIMETRIA",2,
"905714","CAFEINA, CUANTITATIVA POR CROMATOGRAFIA LIQUIDA O DE GASES",3,
"905715","CAFEINA, SEMICUANTITATIVA POR INMUNOENSAYO Y CROMA-TOGRAFIA DE CAPA FINA",3,
"905716","CANNABINOIDES, CUANTITATIVA POR CROMATOGRAFIA LIQUIDA O DE GASES",3,
"905717","CANNABINOIDES, SEMICUANTITATIVA POR CROMATOGRAFIA DE CAPA FINA O INMUNOENSAYO",3,
"905718","CARBAMATOS, CUANTITATIVA POR CROMATOGRAFIA LIQUIDA EN ORINA",2,
"905720","CIANUROS, CUANTITATIVO POR ESPECTOFOTOMETRIA POR INFRARROJO",2,
905721,"CIANUROS, SEMICUANTITATIVO POR COLORIMETRIA",2,
"905722","HIDROCARBUROS, CUANTITATIVO POR CROMATOGRAFIA DE GASES",2,
"905723","HIDROCARBUROS, SEMICUANTITATIVO POR CO LORIMETRIA",2,
"905724","COCAINA, CUANTITATIVA POR CROMATOGRAFIA DE LIQUIDA O DE GASES",2,
905725,"COCAINA, METABOLITOS EN ORINA",2,
"905726","COCAINA, SEMICUANTITATIVA POR INMUNOENSAYO O CROMA-TOGRAFIA DE CAPA FINA",2,
905727,"DROGAS DE ABUSO NCOC",2,
"905728","ESTRIGNINA, CUANTITATIVA POR CROMATOGRAFÍA LÍQUIDA O DE GASES",2,
"905729","ESTRIGNINA, SEMICUANTITATIVA POR CROMATOGRAFÍA DE CAPA FINA",2,
905730,"MERCURIO EN CABELLO O UÑAS *",2,
905731,"MERCURIO EN ORINA DE 24H O SANGRE *",2,
"905732","METACUALONA, CUANTITATIVA POR CROMATOGRAFIA DE GASES O LIQUIDA",2,
"905733","METACUALONA, SEMICUANTITATIVO POR CROMATOGRAFIA DE CAPA FINA",2,
"905734","METADONA, CUANTITATIVA POR CROMATOGRAFIA DE GASES O LIQUIDA",2,
"905735","METADONA, SEMICUANTITATIVA POR CROMATOGRAFIA DE CAPA FINA",2,
"905736","METALES PESADOS, CADA UNO POR ABSORCIÓN ATOMICA *",2,
"905737","MONOXIDO DE CARBONO [CARBOXIHEMOGLOBINA] CUANTITATIVA POR ESPECTROMETRIA ULTRAVIOLETA VISIBLE",2,
"905738","MONOXIDO DE CARBONO [CARBOXIHEMOGLOBINA] SEMICUAN-TITATIVA POR COLORIMETRIA",2,
"905739","OPIACEOS, CUANTITATIVO POR CROMATOGRAFIA DE GASES O LIQUIDA",2,
"905740","OPIACEOS, SEMICUANTITATIVO POR CROMATOGRAFIA DE CAPA FINA O INMUNOENSAYO",2,
905741,"ORGANOCLORADOS",2,
"905742","ORGANOFOSFORADOS, CUANTITATIVO POR CROMATOGRAFIA DE GASES O LIQUIDA",2,
"905743","ORGANOFOSFORADOS, SEMICUANTITATIVO POR CROMATOGRAFIA DE CAPA FINA *",2,
905744,"PARANITROFENOL",2,
"905748","PIRETROIDES, CUALITATIVO POR CROMATOGRAFIA DE CAPA FINA",2,
"905749","PRIMIDONA, CUANTITATIVA POR CROMATOGRAFIA DE GASES O LIQUIDA",2,
"905750","PRIMIDONA, SEMICUANTITATIVO POR CROMATOGRAFIA DE CAPA FINA",2,
"905751","PROPOXIFENO, CUANTITATIVA POR CROMATOGRAFIA LIQUIDA O DE GASES",2,
"905752","PROPOXIFENO, SEMICUANTITATIVA POR CROMATOGRAFIA DE CAPA FINA",2,
905753,"QUININA POR FLUOROMETRIA EN ORINA O SANGRE",3,
"905755","SALICILATOS, CUANTITATIVA POR CROMATOGRAFIA LIQUIDA O DE GASES",2,
"905756","SALICILATOS, SEMICUANTITATIVA POR COLORIMETRIA",2,
905759,"SUSTANCIAS ALUCINOGENAS",2,
905760,"TALIO EN ORINA DE 24 H *",2,
"906001","ANTIESTREPTOLISINA “O” CUANTITATIVA POR NEFELOMETRIA",2,
"906002","ANTIESTREPTOLISINA “O” CUANTITATIVA POR TITULACIÓN",2,
"906004","BORDETELLA PERTUSSI, ANTICUERPOS IG G POR EIA",3,
"906006","BORDETELLA PERTUSSI, ANTICUERPOS IG M POR EIA
*",3,
"906008","BORRELIA BURGDORFERI, ANTICUERPOS IG G -ENF DE LYME-",3,
906018,"CHLAMYDIA TRACHOMATIS, ANTICUERPOS IG A",2,
906019,"CHLAMYDIA TRACHOMATIS, ANTICUERPOS IG G",2,
906020,"CHLAMYDIA TRACHOMATIS, ANTICUERPOS IG M",2,
906021,"CHLAMYDIA TRACHOMATIS, ANTICUERPOS TOTALES",2,
906023,"HELICOBACTER PYLORI, ANTICUERPOS IG G",3,
906026,"LEGIONELLA, ANTICUERPOS IG G SEROTIPOS 1-14",2,
906028,"LEGIONELLA PNEUMONIAE, ANTICUERPOS POR IFI",2,
906029,"LEPTOSPIRA, ANTICUERPOS IG G",2,
906030,"LEPTOSPIRA, ANTICUERPOS IG M",2,
906033,"MYCOPLASMA PNEUMONIAE, ANTICUERPOS IG A",2,
906034,"MYCOPLASMA PNEUMONIAE, ANTICUERPOS IG G",2,
906035,"MYCOPLASMA PNEUMONIAE, ANTICUERPOS IG M",2,
906036,"MYCOPLASMA PNEUMONIAE, ANTICUERPOS TOTALES",2,
"906039","TREPONEMA PALLIDUM, ANTICUERPOS (FTA-ABS O TPHA-PRUEBA TRE-PONEMICA)",1,
906040,"TREPONEMA PALLIDUM, ANTICUERPOS IG G",2,
906101,"ACTYNOMICES, ANTICUERPOS",2,
906102,"ASPERGILLUS, ANTICUERPOS POR LÁTEX",2,
906103,"BLASTOMYCES, ANTICUERPOS",2,
906104,"CANDIDA ALBICANS, ANTICUERPOS IG A",2,
906105,"CANDIDA ALBICANS, ANTICUERPOS IG G",2,
906106,"CANDIDA ALBICANS, ANTICUERPOS IG M",2,
906107,"CISTICERCO, ANTICUERPOS IG G POR EIA *",2,
"906108","CISTICERCO, ANTICUERPOS IG G POR WESTER BLOT
*",2,
906109,"CISTICERCO, ANTICUERPOS TOTALES",2,
906111,"COCCIDIOIDES, ANTICUERPOS",2,
"906112","CRYPTOCOCCUS NEOFORMANS, ANTICUERPOS POR LÁTEX",3,
906113,"ENTAMOEBA HISTOLÍTICA, ANTICUERPOS POR EIA",2,
"906114","ENTAMOEBA HISTOLÍTICA, ANTICUERPOS POR INMUNODIFUSION",2,
906118,"HISTOPLASMA CAPSULATUM, ANTICUERPOS POR EIA",2,
"906119","HONGOS, ANTICUERPOS TOTALES POR SEROLOGIA, FIJACION DE COMPLEMENTO",2,
"906120","HONGOS, ANTICUERPOS TOTALES POR SEROLOGIA, INMUNO-DIFUSION",2,
"906121","LEISHMANIA MUCOCUTANEA [VICERAL] ANTICUERPOS POR IFI *",2,
906127,"TOXOPLASMA GONDII, ANTICUERPOS IG G POR EIA",2,
906128,"TOXOPLASMA GONDII, ANTICUERPOS IG G POR IFI",2,
906129,"TOXOPLASMA GONDII, ANTICUERPOS IG M POR EIA",2,
906130,"TOXOPLASMA GONDII, ANTICUERPOS IG M POR IFI",2,
"906131","TRIPANOSOMA CRUZY [CHAGAS] ANTICUERPOS POR EIA * &",2,
"906132","TRIPAMOSOMA CRUZY [CHAGAS] ANTICUERPOS POR LÁTEX",2,
"906205","CITOMEGALOVIRUS, ANTICUERPOS IG G [CMV-G] POR EIA",2,
"906206","CITOMEGALOVIRUS, ANTICUERPOS IG M [CMV-M] POR EIA",2,
906207,"DENGUE, ANTICUERPOS IG G",2,
906208,"DENGUE, ANTICUERPOS IG M",2,"LA TECNICA A UTILIZAR ES LA ELISA"
906210,"ENTEROVIRUS, ANTICUERPOS",2,
"906211","EPSTEIN-BARR, ANTICUERPOS IG A [CÁPSULA EB- VCA-A]",2,
"906212","EPSTEIN-BARR, ANTICUERPOS IG G [CÁPSULA EB- VCA-G] POR EIA",2,
"906213","EPSTEIN-BARR, ANTICUERPOS IG G [NUCLEARES EBNA-G] POR EIA",2,
"906214","EPSTEIN-BARR, ANTICUERPOS IG G [TEMPRANOS G] POR EIA",2,
"906215","EPSTEIN-BARR, ANTICUERPOS IG M [CÁPSULA EB- VCA-M] POR EIA",2,
"906216","EPSTEIN-BARR, ANTICUERPOS IG M [NUCLEARES EBNA-M] POR EIA",2,
"906217","EPSTEIN-BARR, ANTICUERPOS IG M [TEMPRANOS M] POR EIA",2,
906218,"HEPATITIS A, ANTICUERPOS IG M [ANTI HVA-M] *",1,
906219,"HEPATITIS A, ANTICUERPOS TOTALES [ANTI HVA]",1,
"906220","HEPATITIS B, ANTICUERPOS CENTRAL IG M [ANTI- CORE HBC-M]",1,
"906221","HEPATITIS B, ANTICUERPOS CENTRAL TOTALES [ANTI-CORE HBC] & *",1,
906222,"HEPATITIS B, ANTICUERPOS E [ANTI-HBE]",1,
906223,"HEPATITIS B, ANTICUERPOS S [ANTI-HBS] *",1,
906224,"HEPATITIS B, DNA POLIMERASA, ANTICUERPOS",2,
906225,"HEPATITIS C, ANTICUERPO [ANTI-HVC] & *",2,
906226,"HEPATITIS DELTA, ANTICUERPOS [ANTI-HVD]",2,
906227,"HEPATITIS DELTA, ANTICUERPOS [ANTI-HVD] IG M",2,
906228,"HERPES I, ANTICUERPOS IG G",2,
906229,"HERPES I, ANTICUERPOS IG M",2,
906230,"HERPES II, ANTICUERPOS IG G",2,
906231,"HERPES II, ANTICUERPOS IG M",2,
906232,"HTLV-I Y II, ANTICUERPOS [ANTI HTLV-I] TOTALES &",2,
"906233","HTLV-I Y II, ANTICUERPOS [ANTI HTLV-I] TOTALES CONFIRMATIVO",2,
906241,"RUBEOLA, ANTICUERPOS IG G POR EIA",2,
906242,"RUBEOLA, ANTICUERPOS IG G POR RIA",2,
906243,"RUBEOLA, ANTICUERPOS IG M POR EIA *",2,
906244,"RUBEOLA, ANTICUERPOS IG M POR RIA *",2,
906245,"SARAMPIÓN, ANTICUERPOS IG G POR EIA",2,
906246,"SARAMPIÓN, ANTICUERPOS IG M *",2,
906247,"VARICELA ZOSTER, ANTICUERPOS IG G",2,
906248,"VARICELA ZOSTER, ANTICUERPOS IG M",2,
"906249","VIH 1 Y 2, ANTICUERPOS & *",1,"PRUEBAS ELISA CONVENCIONALES O PRUEBAS RÁPIDAS"
"906250","VIH, PRUEBA CONFIRMATORIA POR WESTERN BLOT O EQUIVALENTE *",2,
906253,"VIRUS SINCITIAL RESPIRATORIO, ANTICUERPOS IG G",3,
906301,"ADENOVIRUS, ANTÍGENO",2,
906302,"ANTIGENO P 24 VIH 1",3,
"906303","ANTIGENOS BACTERIANOS EN LCR, SANGRE U OTRA MUESTRA, PRUEBA DIRECTA [POLIVALENTE PARA MENINGITIS]",2,
906304,"ANTIGENOS FEBRILES [VIDAL O WEIL FELIX]",2,
906306,"BORDETELLA PERTUSIS, ANTÍGENO *",2,
906307,"CHLAMYDIA TRACHOMATIS, ANTÍGENO POR EIA",2,
906308,"CHLAMYDIA TRACHOMATIS, ANTÍGENO POR IFD",2,
906309,"CITOMEGALOVIRUS, ANTÍGENO POR PCR",2,
906314,"CRYPTOCOCCUS NEOFORMANS, ANTÍGENO",2,
906315,"ENTAMOEBA HISTOLÍTICA, ANTÍGENO",2,
906316,"GIARDIA LAMBLIA, PRUEBA DIRECTA",2,
906317,"HEPATITIS B, ANTIGENO DE SUPERFICIE [AG HBS] & *",2,
906318,"HEPATITIS B, ANTIGENO E [AG HBE]",2,
906319,"HEPATITIS DELTA, ANTIGENO [AG HVD]",2,
906321,"INFLUENZA, ANTIGENO",2,
906322,"LEGIONELLA, ANTIGENO",2,
906323,"NEISSERIA GONORRHOEAE, ANTIGENO",2,
906324,"PARAINFLUENZA VIRUS TIPO 1-3, ANTÍGENO",2,
906326,"ROTAVIRUS, ANTIGENOS EN MATERIA FECAL POR EIA",2,
"906327","ROTAVIRUS, ANTIGENOS EN MATERIA FECAL POR LATEX",2,
"906328","SALMONELLA, IDENTIFICACION DIRECTA EN MATERIA FECAL POR LATEX",2,
906329,"VIRUS SICITIAL RESPIRATORIO, ANTÍGENO",2,
"906406","ANTICUERPOS NUCLEARES EXTRACTABLES TOTALES [ENA] SS-A [RO] SS-B [LA] RNP Y SM",2,
906407,"CARDIOLIPINA, ANTICUERPOS IG A POR EIA",2,
906408,"CARDIOLIPINA, ANTICUERPOS IG G POR EIA",2,
906409,"CARDIOLIPINA, ANTICUERPOS IG M POR EIA",2,
906411,"CÉLULAS PARIETALES, ANTICUERPOS",2,
906413,"CENTRÓMERO, ANTICUERPOS POR IFI",2,
"906414","CITOPLASMA DE NEUTRÓFILOS, ANTICUERPOS TOTALES [C-ANCA O P-ANCA] POR EIA",3,
"906415","CITOPLASMA DE NEUTRÓFILOS, ANTICUERPOS TOTALES [C-ANCA O P-ANCA] POR IFI",3,
906417,"DNA N, ANTICUERPOS POR EIA",2,
906418,"DNA N, ANTICUERPOS POR IFI",2,
"906419","ESPERMA O ESPERMATOZOIDES, ANTICUERPOS POR CITOMETRÍA DE FLUJO",2,
"906420","ESPERMA O ESPERMATOZOIDES, ANTICUERPOS POR EIA",2,
906422,"FOSFOLÍPIDOS, ANTICUERPOS IG G POR EIA",2,
906423,"FOSFOLÍPIDOS, ANTICUERPOS IG M POR EIA",2,
906424,"HISTONA, ANTICUERPOS",3,
906427,"ISOAGLUTININAS",2,
906428,"ISOLEUCOAGLUTININAS",2,
906429,"JO1, ANTICUERPOS POR EIA",3,
906430,"LA/SSB, ANTICUERPOS POR EIA",2,
906431,"MEMBRANA BASAL DEL GLOMERULO, ANTICUERPOS",3,
